orte_verknuepfungenId,ortsId,verknuepfungsArtId,eintrag
1791,90,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d85343.95737519684!2d15.05923042807046!3d48.05236346695186!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47726ac1b9efa77b%3A0x3ca9f93b06edfdda!2s3251+Purgstall+an+der+Erlauf!5e0!3m2!1sde!2sat!4v1518188365941"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1792,90,2,https://de.wikipedia.org/wiki/Purgstall_an_der_Erlauf
1793,96,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106358618&INDEXSET=21
1794,96,1,http://d-nb.info/gnd/4010325-0
1795,96,4,http://www.geonames.org/2939951/coburg.html
1796,96,3,https://goo.gl/maps/8vHozWwyWi82
1797,96,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d40811.027455220814!2d10.940497273308933!3d50.26038851114139!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47a3ce1441f48837%3A0x41db728f061d9a0!2sCoburg%2C+Deutschland!5e0!3m2!1sde!2sat!4v1518191670624"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1798,96,2,https://de.wikipedia.org/wiki/Coburg
1799,786,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104730307&INDEXSET=21
1800,786,1,http://d-nb.info/gnd/4055565-3
1801,786,4,http://www.geonames.org/2831250/sonneberg.html
1802,786,3,https://goo.gl/maps/9JQRzPizkJ12
1803,786,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d40719.118188059096!2d11.137614074085143!3d50.36758214125717!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47a3d90b7f336a73%3A0x791439f53fe1af5f!2sSonneberg%2C+Deutschland!5e0!3m2!1sde!2sat!4v1518198636441"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1804,786,2,https://de.wikipedia.org/wiki/Sonneberg
1805,902,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106075659&INDEXSET=21
1806,902,1,http://d-nb.info/gnd/4079048-4
1807,902,4,http://www.geonames.org/756135/warsaw.html
1808,902,3,https://goo.gl/maps/Lqj5anVw5vn
1809,902,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d156388.3543846244!2d20.921112247019945!3d52.23306532099689!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x471ecc669a869f01%3A0x72f0be2a88ead3fc!2sWarschau%2C+Polen!5e0!3m2!1sde!2sat!4v1518204509478"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1810,902,2,https://de.wikipedia.org/wiki/Warschau
1811,639,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106196553&INDEXSET=21
1812,639,1,http://d-nb.info/gnd/4046868-9
1813,639,4,http://www.geonames.org/3088171/poznan.html
1814,639,3,https://goo.gl/maps/abfrjihn37E2
1815,639,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d155797.2609019205!2d16.761584017977224!3d52.4006552527555!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470444d2ece10ab7%3A0xf434b258891c479f!2sPowiat+Pozna%C5%84ski%2C+Posen%2C+Polen!5e0!3m2!1sde!2sat!4v1518435142801"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1816,639,2,https://de.wikipedia.org/wiki/Posen
1817,846,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104730005&INDEXSET=21
1818,846,1,http://d-nb.info/gnd/4059950-4
1819,846,4,http://www.geonames.org/3083271/torun.html
1820,846,3,https://goo.gl/maps/qMzfC5xCXLJ2
1821,846,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d76812.26029498606!2d18.531509274480054!3d53.01347525601261!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470334e1d994ec19%3A0x744a729a586a89c4!2zVG9ydcWELCBQb2xlbg!5e0!3m2!1sde!2sat!4v1518438820664"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1822,846,2,https://de.wikipedia.org/wiki/Toru%C5%84
1823,473,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106242709&INDEXSET=21
1824,473,1,http://d-nb.info/gnd/4036418-5
1825,473,4,http://www.geonames.org/765876/lublin.html
1826,473,3,https://goo.gl/maps/PzFa75Ei7ZS2
1827,473,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d79969.52869469294!2d22.493730770118585!3d51.21819562148356!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x472257141e154061%3A0x5528ee7af6e8e95f!2sLublin%2C+Polen!5e0!3m2!1sde!2sat!4v1518439264215"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1828,473,2,https://de.wikipedia.org/wiki/Lublin
1829,430,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=612734161&INDEXSET=21
1830,430,1,http://d-nb.info/gnd/7680738-1
1831,430,4,http://www.geonames.org/3067846/pomezi.html
1832,430,3,https://goo.gl/maps/nfvbqboUydw
1833,430,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41277.51974995133!2d16.292734019372606!3d49.71372002067988!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470d8f75891fce97%3A0x6e7e78d8b859f313!2s569+71+Pomez%C3%AD%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518440937089"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1834,430,2,https://de.wikipedia.org/wiki/Pomez%C3%AD
1835,446,4,http://www.geonames.org/3071312/lvova.html
1836,446,3,https://goo.gl/maps/tLbsF2sbirB2
1837,446,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10090.687310274026!2d14.778970044568675!3d50.78165678959706!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47093f1da7fb148d%3A0xfdc9f50787f343f5!2sL%C3%A4mberg%2C+471+25+Gabel%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518460795463"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1838,446,2,https://cs.wikipedia.org/wiki/Lvov%C3%A1
1839,446,10,https://www.jablonnevp.cz/
1840,400,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106091573&INDEXSET=21
1841,400,1,http://d-nb.info/gnd/4073760-3
1842,400,4,http://www.geonames.org/3094802/krakow.html
1843,400,3,https://goo.gl/maps/uRC8BDgcBS32
1844,400,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d163974.59183216028!2d19.86479092848084!3d50.046901832115836!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x471644c0354e18d1%3A0xb46bb6b576478abf!2sKrakau%2C+Polen!5e0!3m2!1sde!2sat!4v1518520484666"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1845,400,2,https://de.wikipedia.org/wiki/Krakau
1846,556,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=213047608&INDEXSET=1
1847,556,1,http://d-nb.info/gnd/4497681-1
1848,556,4,http://www.geonames.org/3069465/nove-mesto-na-morave.html
1849,556,3,https://goo.gl/maps/CzxrYczZm472
1850,556,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d82796.73737323115!2d16.010621071615073!3d49.57138019257083!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470d9de6218d983b%3A0x400af0f66158c40!2s592+31+Nov%C3%A9+M%C4%9Bsto+na+Morav%C4%9B%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518543233457"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1851,556,2,https://de.wikipedia.org/wiki/Nov%C3%A9_M%C4%9Bsto_na_Morav%C4%9B
1852,476,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=18598553X&INDEXSET=21
1853,476,1,http://d-nb.info/gnd/4380628-4
1854,476,4,http://www.geonames.org/3063596/unicov.html
1855,476,3,https://goo.gl/maps/1ZuWt6eU2Qu
1856,476,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d82465.48451578325!2d17.032216277288963!3d49.766384320816336!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47123f0e03bdd2f3%3A0x400af0f66160ce0!2s783+91+M%C3%A4hrisch+Neustadt%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518546802807"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1857,476,2,https://de.wikipedia.org/wiki/Uni%C4%8Dov
1858,636,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104731095&INDEXSET=21
1859,636,1,http://d-nb.info/gnd/4041934-4
1860,636,4,http://www.geonames.org/3088065/prudnik.html
1861,636,3,https://goo.gl/maps/D9oWHZekTbw
1862,636,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d40772.078651237425!2d17.53402427363784!3d50.305834760329226!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x471197a6303c5b9d%3A0xa947aac673820ecf!2s48-200+Prudnik%2C+Polen!5e0!3m2!1sde!2sat!4v1518548701171"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1863,636,2,https://de.wikipedia.org/wiki/Prudnik
1864,926,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106115863&INDEXSET=21
1865,926,1,http://d-nb.info/gnd/4066023-0
1866,926,4,http://www.geonames.org/2761353/wiener-neustadt.html
1867,926,3,https://goo.gl/maps/UfWs7ZKArA32
1868,926,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d85748.3312140548!2d16.145835471172177!3d47.80790399201498!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476dcbf5b4e50d4f%3A0x9b1618a33cd73827!2sWiener+Neustadt!5e0!3m2!1sde!2sat!4v1518551170174"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1869,926,2,https://de.wikipedia.org/wiki/Wiener_Neustadt
1870,925,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106115952&INDEXSET=21
1871,925,1,http://d-nb.info/gnd/4066009-6
1872,925,4,http://www.geonames.org/2761369/vienna.html
1873,925,3,https://goo.gl/maps/Wgtb4rnRjbU2
1874,925,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d170128.77064583878!2d16.239977611292133!3d48.22082857238496!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x476d079e5136ca9f%3A0xfdc2e58a51a25b46!2sWien!5e0!3m2!1sde!2sat!4v1518553389944"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1875,925,2,https://de.wikipedia.org/wiki/Wien
1876,927,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=744050782&INDEXSET=21
1877,927,1,http://d-nb.info/gnd/1034091905
1878,927,4,http://www.geonames.org/2761360/wienerbruck.html
1879,927,3,https://goo.gl/maps/hSkKvTArDf22
1880,927,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10708.805408309541!2d15.301455243282525!3d47.85506356554967!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47720f57acdd274f%3A0x7af1f3221579e0ff!2s3223+Wienerbruck!5e0!3m2!1sde!2sat!4v1518554195117"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1881,927,2,https://de.wikipedia.org/wiki/Wienerbruck
1882,508,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104819847&INDEXSET=21
1883,508,1,http://d-nb.info/gnd/4038474-3
1884,508,4,http://www.geonames.org/2872155/meissen.html
1885,508,3,https://goo.gl/maps/pt54hAFwgKC2
1886,508,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d40034.25573371276!2d13.447899179875522!3d51.16119020004821!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4709d5e34afc7e71%3A0x4208ec17434d5c0!2sMei%C3%9Fen%2C+Deutschland!5e0!3m2!1sde!2sat!4v1518600925219"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1887,508,2,https://de.wikipedia.org/wiki/Mei%C3%9Fen
1888,93,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106273213&INDEXSET=21
1889,93,1,http://d-nb.info/gnd/4029702-0
1890,93,4,http://www.geonames.org/2940132/chemnitz.html
1891,93,3,https://goo.gl/maps/VkTjMyTgYQC2
1892,93,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d80654.61676715968!2d12.820936658349424!3d50.82270268099298!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47a7465f01fd9de9%3A0x51ddf8280975d11c!2sChemnitz%2C+Deutschland!5e0!3m2!1sde!2sat!4v1518601166834"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1893,93,2,https://de.wikipedia.org/wiki/Chemnitz
1900,359,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=704673452&INDEXSET=21
1901,359,1,http://d-nb.info/gnd/4487180-6
1902,359,4,http://www.geonames.org/3076822/dolni-kounice.html
1903,359,3,https://goo.gl/maps/u8bpH7qvNNy
1904,359,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d20909.31569783313!2d16.445425835785752!3d49.074012389079364!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4712bbe5e475f47f%3A0x493864b41a5eb408!2s664+64+Doln%C3%AD+Kounice%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518609045250"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1905,359,2,https://de.wikipedia.org/wiki/Doln%C3%AD_Kounice
1906,357,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=704807912&INDEXSET=21
1907,357,1,http://d-nb.info/gnd/4512624-0
1908,357,4,http://www.geonames.org/3077932/ceska-kamenice.html
1909,357,3,https://goo.gl/maps/z5fDoYb3KPE2
1910,357,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d80693.16910005639!2d14.36458295768743!3d50.80038092946934!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47090cdbd181c9ad%3A0xa2647a383df1f94f!2sB%C3%B6hmisch+Kamnitz%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518623166681"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1911,357,2,https://de.wikipedia.org/wiki/%C4%8Cesk%C3%A1_Kamenice
1918,441,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104798998&INDEXSET=21
1919,441,1,http://d-nb.info/gnd/4035206-7
1920,441,4,http://www.geonames.org/2879139/leipzig.html
1921,441,3,https://goo.gl/maps/ytzpGJuH85G2
1922,441,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d159508.87200141177!2d12.253552936459515!3d51.34191344171776!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47a6f818200f2c73%3A0x93df80d2b9b4f552!2sLeipzig%2C+Deutschland!5e0!3m2!1sde!2sat!4v1518626953387"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1923,441,2,https://de.wikipedia.org/wiki/Leipzig
1924,167,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=104742240&INDEXSET=21
1925,167,1,http://d-nb.info/gnd/4093143-2
1926,167,4,http://www.geonames.org/2925630/frankenberg.html
1927,167,3,https://goo.gl/maps/Bg2tQEEgdn42
1928,167,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d40244.28723435806!2d13.041619628098527!3d50.91876012297026!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47a7424d1235aa67%3A0x5f5f8e3f0a64e471!2sFrankenberg%2FSa.%2C+Deutschland!5e0!3m2!1sde!2sat!4v1518628302475"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1929,167,2,https://de.wikipedia.org/wiki/Frankenberg/Sa.
1930,494,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106236725&INDEXSET=21
1931,494,1,http://d-nb.info/gnd/4037542-0
1932,494,4,http://www.geonames.org/2873632/marienberg.html
1933,494,3,https://goo.gl/maps/gfgd4zdUCHw
1934,494,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d162072.89042167368!2d13.082367045718714!3d50.60131048125286!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4709fff3afcd4109%3A0x421b1cb4288f560!2sMarienberg%2C+Deutschland!5e0!3m2!1sde!2sat!4v1518631876979"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1935,494,2,https://de.wikipedia.org/wiki/Marienberg
1936,588,4,http://www.geonames.org/3079637/batelov.html
1937,588,3,https://goo.gl/maps/TuiTZJjrRAz
1938,588,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41635.23267647144!2d15.351298316357934!3d49.291515689300546!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470d21b12d570cbb%3A0x400af0f6614b670!2s588+51+Batelov%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518702521752"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1939,588,2,https://cs.wikipedia.org/wiki/Batelov
1940,45,10,http://www.slavkov.cz/
1941,588,10,http://www.batelov.eu/
1942,62,10,https://www.bzenec.cz/
1943,71,10,https://www.boskovice.cz/
1944,92,10,http://www.bucovice.cz/
1945,131,10,https://www.kr-jihomoravsky.cz//
1946,206,10,https://www.jevicko.cz/
1947,221,10,https://hodonin.eu/
1948,317,10,https://www.holesov.cz/
1949,135,10,https://www.eisenstadt.gv.at/
1950,359,10,https://www.dolnikounice.cz/
1951,635,10,https://www.mesto-polna.cz/
1953,326,10,https://www.jihlava.cz/
1954,623,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=327376732&INDEXSET=21
1955,623,1,http://d-nb.info/gnd/4630998-6
1956,623,4,http://www.geonames.org/3078561/brtnice.html
1957,623,3,https://goo.gl/maps/5HYgaYgZWWu
1958,623,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d83246.93957600095!2d15.599224963907783!3d49.30544171724096!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x470d1409ca16017f%3A0xdc91f63772fb0136!2sBrtnice%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518776655595"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1959,623,2,https://de.wikipedia.org/wiki/Brtnice
1960,623,10,https://www.brtnice.cz/
1961,341,10,https://www.mesto-jemnice.cz/
1962,384,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=609472267&INDEXSET=21
1963,384,1,http://d-nb.info/gnd/7674223-4
1964,384,4,http://www.geonames.org/3073407/kojetin.html
1965,384,3,https://goo.gl/maps/JrBEjaaqyT82
1966,384,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41593.69458796518!2d17.268856116707827!3d49.340679434828644!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x471300579472ad9d%3A0x400af0f661539e0!2s752+01+Kojet%C3%ADn%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518777771967"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1967,384,2,https://de.wikipedia.org/wiki/Kojet%C3%ADn
1968,384,10,https://www.kojetin.cz/
1969,402,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105854166&INDEXSET=21
1970,402,1,http://d-nb.info/gnd/4110390-7
1971,402,4,http://www.geonames.org/3072649/kromeriz.html
1972,402,3,https://goo.gl/maps/gTzahy27keN2
1973,402,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d83287.246467058!2d17.33053866321797!3d49.281580368774705!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4713067bb22df771%3A0x400af0f66154aa0!2zNzY3IDAxIEtyb23Em8WZw63FviwgVHNjaGVjaGllbg!5e0!3m2!1sde!2sat!4v1518780492081"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1974,402,2,https://de.wikipedia.org/wiki/Krom%C4%9B%C5%99%C3%AD%C5%BE
1975,402,10,https://www.mesto-kromeriz.cz/
1976,440,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=708167756&INDEXSET=21
1977,440,1,http://d-nb.info/gnd/402100-9
1978,440,4,http://www.geonames.org/3071791/lipnik-nad-becvou.html
1979,440,3,https://goo.gl/maps/mtkvUUdYPQp
1980,440,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41424.11246994047!2d17.559162868136752!3d49.54101941259387!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4713b0896f90f3e3%3A0x400af0f66155d70!2s751+31+Lipn%C3%ADk+nad+Be%C4%8Dvou%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518787307187"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1981,440,2,https://de.wikipedia.org/wiki/Lipn%C3%ADk_nad_Be%C4%8Dvou
1982,440,10,https://www.mesto-lipnik.cz/
1983,44,10,https://www.usov.cz/
1984,477,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=250806886&INDEXSET=21
1985,477,1,http://d-nb.info/gnd/4520653-3
1986,477,4,http://www.geonames.org/3070328/moravska-ostrava.html
1987,477,3,https://goo.gl/maps/zs8uRop9wSm
1988,477,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d82374.52769474364!2d18.167355028847364!3d49.81983110516812!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4711586a3124e79d%3A0x891973fb9f9e9144!2sOstrau%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518791052484"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
1989,477,2,https://de.wikipedia.org/wiki/Ostrava
1990,755,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105885355&INDEXSET=21
1991,755,1,http://d-nb.info/gnd/4106603-0
1992,755,4,http://www.geonames.org/2765719/schoenberg.html
1993,755,3,https://goo.gl/maps/KtdMhL5yLy3ysT877
1994,755,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10570.93875294913!2d15.685620643943656!3d48.51915048104333!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47729c0961522e2d%3A0x9255fed263969885!2s3562%20Sch%C3%B6nberg%20am%20Kamp!5e0!3m2!1sde!2sat!4v1623752536836!5m2!1sde!2sat"" width=""600"" height=""450"" style=""border:0;"" allowfullscreen="""" loading=""lazy""></iframe>"
1995,755,2,https://de.wikipedia.org/wiki/Sch%C3%B6nberg_am_Kamp
1996,478,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=105939854&INDEXSET=21
1997,478,1,http://d-nb.info/gnd/4099987-7
1998,478,4,http://www.geonames.org/3064673/sumperk.html
1999,478,3,https://goo.gl/maps/mDdZvAhRp6n
2000,478,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d41053.16758240986!2d16.924493671265015!3d49.977178327309964!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x47121a59d8825cbb%3A0x47d4bff1e5f9e48f!2s787+01+M%C3%A4hrisch+Sch%C3%B6nberg%2C+Tschechien!5e0!3m2!1sde!2sat!4v1518795250309"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
2001,478,2,https://de.wikipedia.org/wiki/%C5%A0umperk
2002,478,10,https://www.sumperk.cz/
2003,912,6,https://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=106119958&INDEXSET=21
2004,912,1,http://d-nb.info/gnd/4065248-8
2005,912,4,http://www.geonames.org/2761593/weissenkirchen-in-der-wachau.html
2006,912,3,https://goo.gl/maps/Fv3kGjLRWAA2
2007,912,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d10597.398567182896!2d15.458668843513513!3d48.39222826644173!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x477288d28d5d1df5%3A0xa3f6237a0eab702f!2s3610+Wei%C3%9Fenkirchen+in+der+Wachau!5e0!3m2!1sde!2sat!4v1518986687380"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
2008,912,2,https://de.wikipedia.org/wiki/Wei%C3%9Fenkirchen_in_der_Wachau
2009,480,6,http://swb.bsz-bw.de/DB=2.104/PPNSET?PPN=707925509&INDEXSET=21
2010,480,1,http://d-nb.info/gnd/113359-7
2011,480,4,http://www.geonames.org/3074893/hranice.html
2012,480,3,https://goo.gl/maps/tvHSQpzqcxk
2013,480,5,"<iframe src=""https://www.google.com/maps/embed?pb=!1m18!1m12!1m3!1d82813.55178048143!2d17.628458221327147!3d49.561466714003416!2m3!1f0!2f0!3f0!3m2!1i1024!2i768!4f13.1!3m3!1m2!1s0x4713b953d94b8f9f%3A0x3bff8e62369b9c2e!2sHranice+na+Morav%C4%9B%2C+Tschechien!5e0!3m2!1sde!2sat!4v1519026385875"" width=""600"" height=""450"" frameborder=""0"" style=""border:0"" allowfullscreen></iframe>"
2014,480,2,https://de.wikipedia.org/wiki/Hranice_na_Morav%C4%9B
2015,480,10,https://www.mesto-hranice.cz/
2016,517,6,b.bsz-bw.de/DB=2.104/PPNSET?PPN=707098769&INDEXSET=21
2017,517,1,http://d-nb.info/gnd/4821376-7
2018,517,4,http://www.geonames.org/3070593/miroslav.html
2019,517,3,https://goo.gl/maps/d7RUs7U8UW32
